"product","record_date","open_value"
50,"2020-01-14",25.62
50,"2020-01-15",25.59
50,"2020-01-16",25.59
50,"2020-01-17",25.65
50,"2020-01-21",24.92
50,"2020-01-22",25.08
50,"2020-01-23",24.56
50,"2020-01-24",24.4
50,"2020-01-27",23.93
50,"2020-01-28",24.13
50,"2020-01-29",23.94
50,"2020-01-30",23.53
50,"2020-01-31",23.12
50,"2020-02-03",23.21
50,"2020-02-04",23.9
50,"2020-02-05",23.97
50,"2020-02-06",24.22
50,"2020-02-07",23.96
50,"2020-02-10",24.03
50,"2020-02-11",24.22
50,"2020-02-12",24.46
50,"2020-02-13",24.41
50,"2020-02-14",24.35
50,"2020-02-18",24.25
50,"2020-02-19",24.36
50,"2020-02-20",24.17
50,"2020-02-21",23.92
50,"2020-02-24",23.4
50,"2020-02-25",23.36
50,"2020-02-26",23.58
50,"2020-02-27",23.2
50,"2020-02-28",23.24
50,"2020-03-02",23.78
50,"2020-03-03",23.66
50,"2020-03-04",24.26
50,"2020-03-05",24.44
50,"2020-03-06",24.07
50,"2020-03-09",23.19
50,"2020-03-10",23.74
50,"2020-03-11",23.37
50,"2020-03-12",21.87
50,"2020-03-13",22.81
50,"2020-03-16",20.73
50,"2020-03-17",21.43
50,"2020-03-18",20.56
50,"2020-03-19",20.47
50,"2020-03-20",20.85
50,"2020-03-23",20.87
50,"2020-03-24",21.89
50,"2020-03-25",22.11
50,"2020-03-26",22.73
50,"2020-03-27",21.9
50,"2020-03-30",22.33
50,"2020-03-31",22.34
50,"2020-04-01",21.66
50,"2020-04-02",22.01
50,"2020-04-03",21.93
50,"2020-04-06",22.48
50,"2020-04-07",22.73
50,"2020-04-08",22.72
50,"2020-04-09",23.01
50,"2020-04-13",23.0
50,"2020-04-14",23.58
50,"2020-04-15",23.48
50,"2020-04-16",23.63
50,"2020-04-17",23.69
50,"2020-04-20",23.78
50,"2020-04-21",23.16
50,"2020-04-22",23.82
50,"2020-04-23",23.74
50,"2020-04-24",23.64
50,"2020-04-27",23.99
50,"2020-04-28",23.78
50,"2020-04-29",23.97
50,"2020-04-30",23.71
50,"2020-05-01",23.08
50,"2020-05-04",23.07
50,"2020-05-05",23.41
50,"2020-05-06",23.54
50,"2020-05-07",23.83
50,"2020-05-08",24.23
50,"2020-05-11",24.21
50,"2020-05-12",24.19
50,"2020-05-13",24.48
50,"2020-05-14",24.7
50,"2020-05-15",24.64
50,"2020-05-18",25.55
50,"2020-05-19",25.46
50,"2020-05-20",25.79
50,"2020-05-21",25.2
50,"2020-05-22",24.12
50,"2020-05-26",24.8
50,"2020-05-27",24.38
50,"2020-05-28",24.1
50,"2020-05-29",25.01
50,"2020-06-01",25.45
50,"2020-06-02",25.84
50,"2020-06-03",26.34
50,"2020-06-04",26.35
50,"2020-06-05",26.71
50,"2020-06-08",26.6
50,"2020-06-09",26.73
50,"2020-06-10",26.94
50,"2020-06-11",26.32
50,"2020-06-12",26.7
50,"2020-06-15",26.59
50,"2020-06-16",26.93
50,"2020-06-17",27.0
50,"2020-06-18",27.1
50,"2020-06-19",27.15
50,"2020-06-22",27.2
50,"2020-06-23",27.76
50,"2020-06-24",27.67
50,"2020-06-25",27.78
50,"2020-06-26",27.6
50,"2020-06-29",27.47
50,"2020-06-30",27.6
50,"2020-07-01",27.57
50,"2020-07-02",28.24
50,"2020-07-06",29.25
50,"2020-07-07",29.04
50,"2020-07-08",30.16
50,"2020-07-09",30.63
50,"2020-07-10",30.41
50,"2020-07-13",30.13
50,"2020-07-14",29.88
50,"2020-07-15",30.01
50,"2020-07-16",28.75
50,"2020-07-17",29.13
50,"2020-07-20",29.35
50,"2020-07-21",29.89
50,"2020-07-22",29.47
50,"2020-07-23",29.59
50,"2020-07-24",28.82
50,"2020-07-27",28.95
50,"2020-07-28",29.07
50,"2020-07-29",29.41
50,"2020-07-30",29.2
50,"2020-07-31",29.15
50,"2020-08-03",29.61
50,"2020-08-04",29.9
50,"2020-08-05",30.24
50,"2020-08-06",30.11
50,"2020-08-07",29.4
50,"2020-08-10",29.04
50,"2020-08-11",28.91
50,"2020-08-12",29.18
50,"2020-08-13",29.22
50,"2020-08-14",29.08
50,"2020-08-17",29.34
50,"2020-08-18",29.95
50,"2020-08-19",29.68
50,"2020-08-20",29.58
50,"2020-08-21",29.79
50,"2020-08-24",30.4
50,"2020-08-25",30.54
50,"2020-08-26",30.67
50,"2020-08-27",30.52
50,"2020-08-28",30.57
50,"2020-08-31",30.0
50,"2020-09-01",30.59
50,"2020-09-02",30.89
50,"2020-09-03",30.01
50,"2020-09-04",30.04
50,"2020-09-08",29.01
50,"2020-09-09",29.14
50,"2020-09-10",28.66
50,"2020-09-11",28.92
50,"2020-09-14",29.45
50,"2020-09-15",29.63
50,"2020-09-16",29.54
50,"2020-09-17",29.36
50,"2020-09-18",29.31
50,"2020-09-21",29.09
50,"2020-09-22",29.15
50,"2020-09-23",28.94
50,"2020-09-24",28.68
50,"2020-09-25",28.63
50,"2020-09-28",28.71
50,"2020-09-29",28.49
50,"2020-09-30",29.18
50,"2020-10-01",29.32
50,"2020-10-02",29.13
50,"2020-10-05",29.4
50,"2020-10-06",29.51
50,"2020-10-07",29.75
50,"2020-10-08",29.79
50,"2020-10-09",29.95
50,"2020-10-12",30.37
50,"2020-10-13",30.21
50,"2020-10-14",30.11
50,"2020-10-15",29.71
50,"2020-10-16",29.92
50,"2020-10-19",29.69
50,"2020-10-20",29.95
50,"2020-10-21",30.09
50,"2020-10-22",29.8
50,"2020-10-23",29.53
50,"2020-10-26",29.38
50,"2020-10-27",29.77
50,"2020-10-28",29.44
50,"2020-10-29",29.94
50,"2020-10-30",29.41
50,"2020-11-02",29.59
50,"2020-11-03",29.64
50,"2020-11-04",30.43
50,"2020-11-05",30.84
50,"2020-11-06",30.86
50,"2020-11-09",30.86
50,"2020-11-10",30.1
50,"2020-11-11",29.8
50,"2020-11-12",29.92
50,"2020-11-13",30.59
50,"2020-11-16",30.51
50,"2020-11-17",30.35
50,"2020-11-18",29.89
50,"2020-11-19",30.21
50,"2020-11-20",30.53
50,"2020-11-23",30.47
50,"2020-11-24",30.74
50,"2020-11-25",30.23
50,"2020-11-27",30.52
51,"2020-01-02",1.3505
51,"2020-01-03",1.3573
51,"2020-01-06",1.51
51,"2020-01-07",1.3899
51,"2020-01-08",1.41
51,"2020-01-09",1.57
51,"2020-01-10",1.45
51,"2020-01-13",1.52
51,"2020-01-14",1.51
51,"2020-01-15",1.5445
51,"2020-01-16",1.69
51,"2020-01-17",1.6701
51,"2020-01-21",1.41
51,"2020-01-22",1.4944
51,"2020-01-23",1.48
51,"2020-01-24",1.4699
51,"2020-01-27",1.34
51,"2020-01-28",1.3253
51,"2020-01-29",1.21
51,"2020-01-30",1.16
51,"2020-01-31",1.15
51,"2020-02-03",1.16
51,"2020-02-04",1.16
51,"2020-02-05",1.16
51,"2020-02-06",1.16
51,"2020-02-07",1.13
51,"2020-02-10",1.04
51,"2020-02-11",1.11
51,"2020-02-12",1.03
51,"2020-02-13",1.0437
51,"2020-02-14",1.1
51,"2020-02-18",1.17
51,"2020-02-19",1.3
51,"2020-02-20",1.22
51,"2020-02-21",1.22
51,"2020-02-24",1.06
51,"2020-02-25",1.05
51,"2020-02-26",1.18
51,"2020-02-27",1.13
51,"2020-02-28",1.02
51,"2020-03-02",1.0
51,"2020-03-03",0.99
51,"2020-03-04",0.97
51,"2020-03-05",1.0
51,"2020-03-06",0.96
51,"2020-03-09",1.0001
51,"2020-03-10",0.98
51,"2020-03-11",0.96
51,"2020-03-12",0.96
51,"2020-03-13",0.9
51,"2020-03-16",0.85
51,"2020-03-17",0.89
51,"2020-03-18",0.85
51,"2020-03-19",0.72
51,"2020-03-20",0.75
51,"2020-03-23",0.9
51,"2020-03-24",0.86
51,"2020-03-25",0.81
51,"2020-03-26",0.95
51,"2020-03-27",1.02
51,"2020-03-30",0.88
51,"2020-03-31",0.9
51,"2020-04-01",0.948
51,"2020-04-02",0.9485
51,"2020-04-03",0.9484
51,"2020-04-06",0.95
51,"2020-04-07",0.9451
51,"2020-04-08",0.9001
51,"2020-04-09",0.876
51,"2020-04-13",0.8201
51,"2020-04-14",0.83
51,"2020-04-15",0.82
51,"2020-04-16",0.865
51,"2020-04-17",0.83
51,"2020-04-20",0.83
51,"2020-04-21",0.78
51,"2020-04-22",0.77
51,"2020-04-23",0.7768
51,"2020-04-24",0.8102
51,"2020-04-27",0.75
51,"2020-04-28",0.6943
51,"2020-04-29",0.74
51,"2020-04-30",0.757
51,"2020-05-01",0.8
51,"2020-05-04",0.74
51,"2020-05-05",0.7
51,"2020-05-06",0.7
51,"2020-05-07",0.8
51,"2020-05-08",0.8
51,"2020-05-11",0.793288
51,"2020-05-12",0.7206
51,"2020-05-13",0.7
51,"2020-05-14",0.76
51,"2020-05-15",0.82
51,"2020-05-18",0.71
51,"2020-05-19",0.8
51,"2020-05-20",0.72101
51,"2020-05-21",0.96
51,"2020-05-22",0.9
51,"2020-05-26",0.88
51,"2020-05-27",0.89
51,"2020-05-28",0.92
51,"2020-05-29",0.9499
51,"2020-06-01",0.8969
51,"2020-06-02",0.874
51,"2020-06-03",0.84
51,"2020-06-04",0.877
51,"2020-06-05",0.8735
51,"2020-06-08",0.9
51,"2020-06-09",0.9299
51,"2020-06-10",0.93
51,"2020-06-11",1.31
51,"2020-06-12",1.2
51,"2020-06-15",1.14
51,"2020-06-16",1.33
51,"2020-06-17",1.26
51,"2020-06-18",1.08
51,"2020-06-19",0.9619
51,"2020-06-22",1.0
51,"2020-06-23",1.19
51,"2020-06-24",1.14
51,"2020-06-25",1.22
51,"2020-06-26",1.12
51,"2020-06-29",1.15
51,"2020-06-30",1.16
51,"2020-07-01",1.25
51,"2020-07-02",1.3
51,"2020-07-06",1.3
51,"2020-07-07",1.36
51,"2020-07-08",1.37
51,"2020-07-09",1.5
51,"2020-07-10",1.49
51,"2020-07-13",1.48
51,"2020-07-14",1.54
51,"2020-07-15",1.59
51,"2020-07-16",1.52
51,"2020-07-17",1.76
51,"2020-07-20",1.7
51,"2020-07-21",1.34
51,"2020-07-22",1.29
51,"2020-07-23",1.2
51,"2020-07-24",1.238
51,"2020-07-27",1.17
51,"2020-07-28",1.11
51,"2020-07-29",1.14
51,"2020-07-30",1.02
51,"2020-07-31",1.06
51,"2020-08-03",1.12
51,"2020-08-04",1.39
51,"2020-08-05",1.24
51,"2020-08-06",1.26
51,"2020-08-07",1.27
51,"2020-08-10",1.25
51,"2020-08-11",1.16
51,"2020-08-12",1.24
51,"2020-08-13",1.07
51,"2020-08-14",1.19
51,"2020-08-17",1.09
51,"2020-08-18",1.16
51,"2020-08-19",1.2
51,"2020-08-20",1.06
51,"2020-08-21",1.2
51,"2020-08-24",1.1
51,"2020-08-25",1.0901
51,"2020-08-26",1.08
51,"2020-08-27",1.075
51,"2020-08-28",1.11
51,"2020-08-31",1.2
51,"2020-09-01",1.16
51,"2020-09-02",1.1204
51,"2020-09-03",1.132
51,"2020-09-04",1.09
51,"2020-09-08",1.09
51,"2020-09-09",1.11
51,"2020-09-10",1.08
51,"2020-09-11",1.08
51,"2020-09-14",1.084
51,"2020-09-15",1.11
51,"2020-09-16",1.1
51,"2020-09-17",1.09
51,"2020-09-18",1.075
51,"2020-09-21",1.08
51,"2020-09-22",1.07
51,"2020-09-23",1.085
51,"2020-09-24",1.07
51,"2020-09-25",1.06
51,"2020-09-28",1.15
51,"2020-09-29",1.13
51,"2020-09-30",1.1182
51,"2020-10-01",1.11
51,"2020-10-02",1.1
51,"2020-10-05",1.1
51,"2020-10-06",1.13
51,"2020-10-07",1.115
51,"2020-10-08",1.09
51,"2020-10-09",1.0899
51,"2020-10-12",1.07
51,"2020-10-13",1.24
51,"2020-10-14",1.09
51,"2020-10-15",1.1
51,"2020-10-16",1.16
51,"2020-10-19",1.22
51,"2020-10-20",1.24
51,"2020-10-21",1.28
51,"2020-10-22",1.19
51,"2020-10-23",1.25
51,"2020-10-26",1.23
51,"2020-10-27",1.1147
51,"2020-10-28",1.12
51,"2020-10-29",1.11
51,"2020-10-30",1.09
51,"2020-11-02",1.09
51,"2020-11-03",1.115
51,"2020-11-04",1.17
51,"2020-11-05",1.14
51,"2020-11-06",1.14
51,"2020-11-09",1.13
51,"2020-11-10",1.15
51,"2020-11-11",1.14
51,"2020-11-12",1.15
51,"2020-11-13",1.15
51,"2020-11-16",1.15
51,"2020-11-17",1.15
51,"2020-11-18",1.15
51,"2020-11-19",1.17
51,"2020-11-20",1.18
51,"2020-11-23",1.18
51,"2020-11-24",1.18
51,"2020-11-25",1.26
51,"2020-11-27",1.3
52,"2020-01-02",5.51
52,"2020-01-03",5.5
52,"2020-01-06",5.51
52,"2020-01-07",5.5
52,"2020-01-08",5.5
52,"2020-01-09",5.52
52,"2020-01-10",5.52
52,"2020-01-13",5.53
52,"2020-01-14",5.53
52,"2020-01-15",5.54
52,"2020-01-16",5.56
52,"2020-01-17",5.56
52,"2020-01-21",5.56
52,"2020-01-22",5.56
52,"2020-01-23",5.57
52,"2020-01-24",5.55
52,"2020-01-27",5.51
52,"2020-01-28",5.53
52,"2020-01-29",5.54
52,"2020-01-30",5.54
52,"2020-01-31",5.51
52,"2020-02-03",5.52
52,"2020-02-04",5.55
52,"2020-02-05",5.57
52,"2020-02-06",5.58
52,"2020-02-07",5.56
52,"2020-02-10",5.58
52,"2020-02-11",5.59
52,"2020-02-12",5.61
52,"2020-02-13",5.61
52,"2020-02-14",5.61
52,"2020-02-18",5.6
52,"2020-02-19",5.62
52,"2020-02-20",5.61
52,"2020-02-21",5.59
52,"2020-02-24",5.52
52,"2020-02-25",5.45
52,"2020-02-26",5.44
52,"2020-02-27",5.35
52,"2020-02-28",5.34
52,"2020-03-02",5.42
52,"2020-03-03",5.39
52,"2020-03-04",5.47
52,"2020-03-05",5.4
52,"2020-03-06",5.36
52,"2020-03-09",5.17
52,"2020-03-10",5.22
52,"2020-03-11",5.09
52,"2020-03-12",4.85
52,"2020-03-13",4.96
52,"2020-03-16",4.72
52,"2020-03-17",4.76
52,"2020-03-18",4.58
52,"2020-03-19",4.6
52,"2020-03-20",4.55
52,"2020-03-23",4.53
52,"2020-03-24",4.71
52,"2020-03-25",4.77
52,"2020-03-26",4.92
52,"2020-03-27",4.86
52,"2020-03-30",4.93
52,"2020-03-31",4.9
52,"2020-04-01",4.8
52,"2020-04-02",4.84
52,"2020-04-03",4.79
52,"2020-04-06",4.94
52,"2020-04-07",4.95
52,"2020-04-08",5.03
52,"2020-04-09",5.1
52,"2020-04-13",5.07
52,"2020-04-14",5.14
52,"2020-04-15",5.07
52,"2020-04-16",5.08
52,"2020-04-17",5.14
52,"2020-04-20",5.1
52,"2020-04-21",5.04
52,"2020-04-22",5.08
52,"2020-04-23",5.09
52,"2020-04-24",5.12
52,"2020-04-27",5.17
52,"2020-04-28",5.18
52,"2020-04-29",5.26
52,"2020-04-30",5.22
52,"2020-05-01",5.14
52,"2020-05-04",5.15
52,"2020-05-05",5.17
52,"2020-05-06",5.15
52,"2020-05-07",5.2
52,"2020-05-08",5.25
52,"2020-05-11",5.24
52,"2020-05-12",5.19
52,"2020-05-13",5.15
52,"2020-05-14",5.17
52,"2020-05-15",5.18
52,"2020-05-18",5.27
52,"2020-05-19",5.26
52,"2020-05-20",5.31
52,"2020-05-21",5.3
52,"2020-05-22",5.31
52,"2020-05-26",5.36
52,"2020-05-27",5.4
52,"2020-05-28",5.4
52,"2020-05-29",5.42
52,"2020-06-01",5.44
52,"2020-06-02",5.47
52,"2020-06-03",5.51
52,"2020-06-04",5.49
52,"2020-06-05",5.55
52,"2020-06-08",5.59
52,"2020-06-09",5.56
52,"2020-06-10",5.55
52,"2020-06-11",5.4
52,"2020-06-12",5.43
52,"2020-06-15",5.46
52,"2020-06-16",5.5
52,"2020-06-17",5.5
52,"2020-06-18",5.5
52,"2020-06-19",5.49
52,"2020-06-22",5.51
52,"2020-06-23",5.5
52,"2020-06-24",5.43
52,"2020-06-25",5.46
52,"2020-06-26",5.42
52,"2020-06-29",5.44
52,"2020-06-30",5.48
52,"2020-07-01",5.49
52,"2020-07-02",5.51
52,"2020-07-06",5.55
52,"2020-07-07",5.52
52,"2020-07-08",5.54
52,"2020-07-09",5.53
52,"2020-07-10",5.55
52,"2020-07-13",5.52
52,"2020-07-14",5.56
52,"2020-07-15",5.6
52,"2020-07-16",5.6
52,"2020-07-17",5.61
52,"2020-07-20",5.63
52,"2020-07-21",5.64
52,"2020-07-22",5.66
52,"2020-07-23",5.64
52,"2020-07-24",5.62
52,"2020-07-27",5.65
52,"2020-07-28",5.63
52,"2020-07-29",5.68
52,"2020-07-30",5.67
52,"2020-07-31",5.66
52,"2020-08-03",5.69
52,"2020-08-04",5.71
52,"2020-08-05",5.73
52,"2020-08-06",5.74
52,"2020-08-07",5.74
52,"2020-08-10",5.74
52,"2020-08-11",5.72
52,"2020-08-12",5.75
52,"2020-08-13",5.75
52,"2020-08-14",5.74
52,"2020-08-17",5.76
52,"2020-08-18",5.77
52,"2020-08-19",5.75
52,"2020-08-20",5.76
52,"2020-08-21",5.76
52,"2020-08-24",5.78
52,"2020-08-25",5.79
52,"2020-08-26",5.81
52,"2020-08-27",5.8
52,"2020-08-28",5.83
52,"2020-08-31",5.83
52,"2020-09-01",5.85
52,"2020-09-02",5.89
52,"2020-09-03",5.79
52,"2020-09-04",5.76
52,"2020-09-08",5.7
52,"2020-09-09",5.75
52,"2020-09-10",5.71
52,"2020-09-11",5.72
52,"2020-09-14",5.76
52,"2020-09-15",5.78
52,"2020-09-16",5.77
52,"2020-09-17",5.76
52,"2020-09-18",5.74
52,"2020-09-21",5.69
52,"2020-09-22",5.71
52,"2020-09-23",5.66
52,"2020-09-24",5.66
52,"2020-09-25",5.69
52,"2020-09-28",5.74
52,"2020-09-29",5.72
52,"2020-09-30",5.73
52,"2020-10-01",5.75
52,"2020-10-02",5.74
52,"2020-10-05",5.79
52,"2020-10-06",5.77
52,"2020-10-07",5.81
52,"2020-10-08",5.83
52,"2020-10-09",5.86
52,"2020-10-12",5.89
52,"2020-10-13",5.87
52,"2020-10-14",5.86
52,"2020-10-15",5.85
52,"2020-10-16",5.86
52,"2020-10-19",5.82
52,"2020-10-20",5.83
52,"2020-10-21",5.82
52,"2020-10-22",5.82
52,"2020-10-23",5.84
52,"2020-10-26",5.79
52,"2020-10-27",5.78
52,"2020-10-28",5.7
52,"2020-10-29",5.71
52,"2020-10-30",5.67
52,"2020-11-02",5.71
52,"2020-11-03",5.77
52,"2020-11-04",5.83
52,"2020-11-05",5.89
52,"2020-11-06",5.89
52,"2020-11-09",5.91
52,"2020-11-10",5.91
52,"2020-11-11",5.93
52,"2020-11-12",5.9
52,"2020-11-13",5.94
52,"2020-11-16",5.98
52,"2020-11-17",5.98
52,"2020-11-18",5.96
52,"2020-11-19",5.98
52,"2020-11-20",5.98
52,"2020-11-23",6.0
52,"2020-11-24",6.04
52,"2020-11-25",6.04
52,"2020-11-27",6.06
53,"2020-01-02",0.52
53,"2020-01-03",0.59
53,"2020-01-06",0.57
53,"2020-01-07",0.61
53,"2020-01-08",0.655
53,"2020-01-09",0.6399
53,"2020-01-10",0.605
53,"2020-01-13",0.62
53,"2020-01-14",0.6255
53,"2020-01-15",0.62645
53,"2020-01-16",0.62
53,"2020-01-17",0.6
53,"2020-01-21",0.565
53,"2020-01-22",0.54991
53,"2020-01-23",0.52
53,"2020-01-24",0.45
53,"2020-01-27",0.41
53,"2020-01-28",0.325
53,"2020-01-29",0.34
53,"2020-01-30",0.38
53,"2020-01-31",0.38
53,"2020-02-03",0.4
53,"2020-02-04",0.35
53,"2020-02-05",0.28
53,"2020-02-06",0.3525
53,"2020-02-07",0.34625
53,"2020-02-10",0.23
53,"2020-02-11",0.28
53,"2020-02-12",0.27
53,"2020-02-13",0.25
53,"2020-02-14",0.28
53,"2020-02-18",0.2575
53,"2020-02-19",0.2301
53,"2020-02-20",0.23
53,"2020-02-21",0.23
53,"2020-02-24",0.18
53,"2020-02-25",0.215
53,"2020-02-26",0.23
53,"2020-02-27",0.2145
53,"2020-02-28",0.22
53,"2020-03-02",0.25
53,"2020-03-03",0.23495
53,"2020-03-04",0.25
53,"2020-03-05",0.25
53,"2020-03-06",0.2399
53,"2020-03-09",0.22
53,"2020-03-10",0.22
53,"2020-03-11",0.21
53,"2020-03-12",0.21625
53,"2020-03-13",0.24
53,"2020-03-16",0.24
53,"2020-03-17",0.222
53,"2020-03-18",0.238
53,"2020-03-19",0.222
53,"2020-03-20",0.1954
53,"2020-03-23",0.24
53,"2020-03-24",0.226
53,"2020-03-25",0.21197
53,"2020-03-26",0.232935
53,"2020-03-27",0.232935
53,"2020-03-30",0.222
53,"2020-03-31",0.22
53,"2020-04-01",0.23
53,"2020-04-02",0.25
53,"2020-04-03",0.258
53,"2020-04-06",0.27
53,"2020-04-07",0.21
53,"2020-04-08",0.25
53,"2020-04-09",0.345
53,"2020-04-13",0.345
53,"2020-04-14",0.345
53,"2020-04-15",0.35
53,"2020-04-16",0.3945
53,"2020-04-17",0.499
53,"2020-04-20",0.4
53,"2020-04-21",0.55
53,"2020-04-22",0.51
53,"2020-04-23",0.455
53,"2020-04-24",0.431
53,"2020-04-27",0.4
53,"2020-04-28",0.48
53,"2020-04-29",0.36
53,"2020-04-30",0.41
53,"2020-05-01",0.395
53,"2020-05-04",0.4
53,"2020-05-05",0.36545
53,"2020-05-06",0.3499
53,"2020-05-07",0.29995
53,"2020-05-08",0.26
53,"2020-05-11",0.315
53,"2020-05-12",0.28
53,"2020-05-13",0.33
53,"2020-05-14",0.3
53,"2020-05-15",0.32
53,"2020-05-18",0.25
53,"2020-05-19",0.31
53,"2020-05-20",0.28
53,"2020-05-21",0.27
53,"2020-05-22",0.25
53,"2020-05-26",0.2575
53,"2020-05-27",0.285
53,"2020-05-28",0.35
53,"2020-05-29",0.345
53,"2020-06-01",0.345
53,"2020-06-02",0.34
53,"2020-06-03",0.31
53,"2020-06-04",0.3
53,"2020-06-05",0.1
53,"2020-06-08",0.365
53,"2020-06-09",0.33
53,"2020-06-10",0.3
53,"2020-06-11",0.315
53,"2020-06-12",0.25
53,"2020-06-15",0.262
53,"2020-06-16",0.2999
53,"2020-06-17",0.27
53,"2020-06-18",0.27
53,"2020-06-19",0.27
53,"2020-06-22",0.2
53,"2020-06-23",0.07
53,"2020-06-24",0.09325
53,"2020-06-25",0.095
53,"2020-06-26",0.0702
53,"2020-06-29",0.04
53,"2020-06-30",0.051
53,"2020-07-01",0.045
53,"2020-07-02",0.039
53,"2020-07-06",0.034
53,"2020-07-07",0.025
53,"2020-07-08",0.036
53,"2020-07-09",0.042
53,"2020-07-10",0.045
53,"2020-07-13",0.041
53,"2020-07-14",0.035
53,"2020-07-15",0.036
53,"2020-07-16",0.032
53,"2020-07-17",0.035
53,"2020-07-20",0.045
53,"2020-07-21",0.033
53,"2020-07-22",0.03
53,"2020-07-23",0.045
53,"2020-07-24",0.069
53,"2020-07-27",0.0499
53,"2020-07-28",0.038
53,"2020-07-29",0.04
53,"2020-07-30",0.05
53,"2020-07-31",0.05
53,"2020-08-03",0.04325
53,"2020-08-04",0.035
53,"2020-08-05",0.0375
53,"2020-08-06",0.035
53,"2020-08-07",0.038
53,"2020-08-10",0.03355
53,"2020-08-11",0.0365
53,"2020-08-12",0.041
53,"2020-08-13",0.032
53,"2020-08-14",0.044
53,"2020-08-17",0.032
53,"2020-08-18",0.0321
53,"2020-08-19",0.035
53,"2020-08-20",0.0335
53,"2020-08-21",0.03
53,"2020-08-24",0.03
53,"2020-08-25",0.0345
53,"2020-08-26",0.0325
53,"2020-08-27",0.035
53,"2020-08-28",0.035
53,"2020-08-31",0.0375
53,"2020-09-01",0.035
53,"2020-09-02",0.036
53,"2020-09-03",0.036
53,"2020-09-04",0.0465
53,"2020-09-08",0.0382
53,"2020-09-09",0.0328
53,"2020-09-10",0.04
53,"2020-09-11",0.0305
53,"2020-09-14",0.038
53,"2020-09-15",0.031
53,"2020-09-16",0.0312
53,"2020-09-17",0.0312
53,"2020-09-18",0.031
53,"2020-09-21",0.03
53,"2020-09-22",0.037
53,"2020-09-23",0.025
53,"2020-09-24",0.025
53,"2020-09-25",0.0245
53,"2020-09-28",0.0232
53,"2020-09-29",0.023
53,"2020-09-30",0.021
53,"2020-10-01",0.0228
53,"2020-10-02",0.0228
53,"2020-10-05",0.0259
53,"2020-10-06",0.0228
53,"2020-10-07",0.029
53,"2020-10-08",0.0259
53,"2020-10-09",0.0218
53,"2020-10-12",0.024
53,"2020-10-13",0.021
53,"2020-10-14",0.02675
53,"2020-10-15",0.022
53,"2020-10-16",0.022
53,"2020-10-19",0.022
53,"2020-10-20",0.022
53,"2020-10-21",0.02
53,"2020-10-22",0.025
53,"2020-10-23",0.022
53,"2020-10-26",0.0202
53,"2020-10-27",0.0219
53,"2020-10-28",0.0185
53,"2020-10-29",0.0185
53,"2020-10-30",0.01975
53,"2020-11-02",0.0185
53,"2020-11-03",0.02
53,"2020-11-04",0.0186
53,"2020-11-05",0.0185
53,"2020-11-06",0.018
53,"2020-11-09",0.02
53,"2020-11-10",0.0185
53,"2020-11-11",0.0186
53,"2020-11-12",0.025
53,"2020-11-13",0.0275
53,"2020-11-16",0.0201
53,"2020-11-17",0.022305
53,"2020-11-18",0.02255
53,"2020-11-19",0.0203
53,"2020-11-20",0.02525
53,"2020-11-23",0.0201
53,"2020-11-24",0.02
53,"2020-11-25",0.0243
53,"2020-11-27",0.03
54,"2020-01-02",16.17
54,"2020-01-03",16.08
54,"2020-01-06",16.09
54,"2020-01-07",16.07
54,"2020-01-08",16.07
54,"2020-01-09",16.15
54,"2020-01-10",16.09
54,"2020-01-13",16.18
54,"2020-01-14",16.24
54,"2020-01-15",16.24
54,"2020-01-16",16.43
54,"2020-01-17",16.45
54,"2020-01-21",16.34
54,"2020-01-22",16.37
54,"2020-01-23",16.44
54,"2020-01-24",16.22
54,"2020-01-27",15.93
54,"2020-01-28",16.04
54,"2020-01-29",15.96
54,"2020-01-30",15.95
54,"2020-01-31",15.62
54,"2020-02-03",15.73
54,"2020-02-04",15.89
54,"2020-02-05",16.2
54,"2020-02-06",16.11
54,"2020-02-07",15.94
54,"2020-02-10",15.97
54,"2020-02-11",16.14
54,"2020-02-12",16.28
54,"2020-02-13",16.26
54,"2020-02-14",16.22
54,"2020-02-18",16.12
54,"2020-02-19",16.15
54,"2020-02-20",16.2
54,"2020-02-21",16.03
54,"2020-02-24",15.46
54,"2020-02-25",14.86
54,"2020-02-26",14.55
54,"2020-02-27",13.94
54,"2020-02-28",13.75
54,"2020-03-02",14.13
54,"2020-03-03",13.71
54,"2020-03-04",14.09
54,"2020-03-05",13.46
54,"2020-03-06",13.1
54,"2020-03-09",11.67
54,"2020-03-10",12.25
54,"2020-03-11",11.37
54,"2020-03-12",10.04
54,"2020-03-13",10.82
54,"2020-03-16",9.14
54,"2020-03-17",9.38
54,"2020-03-18",8.29
54,"2020-03-19",8.69
54,"2020-03-20",8.4
54,"2020-03-23",8.1
54,"2020-03-24",9.1
54,"2020-03-25",9.56
54,"2020-03-26",10.16
54,"2020-03-27",9.73
54,"2020-03-30",9.86
54,"2020-03-31",9.69
54,"2020-04-01",9.08
54,"2020-04-02",9.15
54,"2020-04-03",8.9
54,"2020-04-06",9.7
54,"2020-04-07",9.88
54,"2020-04-08",10.45
54,"2020-04-09",10.87
54,"2020-04-13",10.54
54,"2020-04-14",10.71
54,"2020-04-15",10.22
54,"2020-04-16",10.07
54,"2020-04-17",10.59
54,"2020-04-20",10.31
54,"2020-04-21",10.03
54,"2020-04-22",10.16
54,"2020-04-23",10.25
54,"2020-04-24",10.42
54,"2020-04-27",10.83
